,x,y,word,cluster
801,12.973379,93.251274,drop,15
802,55.17418,-59.54781,widely,16
803,81.98633,20.52765,religious,12
804,57.104687,-19.422642,robust,19
805,71.2991,-60.587337,browse,5
806,23.170734,58.05254,span,3
807,45.93567,-8.246484,figure,19
808,43.14523,-33.07153,investigate,19
809,69.10705,41.03873,activist,12
810,74.0375,-27.287317,conduct,3
811,50.193687,-72.008835,control,16
812,51.761864,-18.040808,otherwise,19
813,31.042952,47.06887,put,19
814,56.50017,-55.36207,custom,16
815,25.02923,39.08266,cover,19
816,60.078003,-17.263214,related,16
817,73.47695,-13.1675,skill,3
818,38.42971,-38.277058,interesting,19
819,70.83557,-8.159022,assist,3
820,13.935725,53.147606,inclusion,19
821,78.22708,0.48349088,decade,12
822,71.36039,-35.24847,excellent,16
823,12.037771,54.271496,financial,19
824,66.63238,18.418726,industry,19
825,51.29058,-68.60299,instruction,16
826,23.6678,51.459934,producer,19
827,26.398884,-51.341133,notebook,16
828,23.888073,73.221985,discuss,8
829,55.111103,-57.98381,media,16
830,62.002274,-16.97195,complement,19
831,39.30717,-35.38521,instead,19
832,40.433235,-65.23967,contextual,16
833,24.973118,51.290394,theoretical,19
834,50.051144,-51.144848,transform,16
835,44.716183,61.66041,experimental,3
836,69.41274,10.75811,neighborhood,12
837,51.322433,43.977764,leverage,3
838,30.25854,61.756046,exciting,3
839,34.914486,-77.98155,photo,16
840,55.78003,24.822275,whole,19
841,80.26727,6.935528,career,12
842,48.20353,-49.51832,artifact,16
843,48.85436,70.60693,capacity,3
844,32.697365,-85.24029,viewer,16
845,75.13749,12.229917,aesthetic,12
846,59.117188,-16.407316,overall,16
847,63.861378,35.27626,solidarity,19
848,37.945942,14.81756,total,19
849,54.427753,-2.8809087,decision,19
850,66.045135,32.716633,exchange,19
851,72.54288,19.872263,nation,19
852,36.110012,-1.783901,familiar,19
853,58.26448,13.614178,common,19
854,44.565178,-13.5145,testimony,19
855,45.942772,-16.12982,lynching,19
856,30.881147,-33.47278,pattern,19
857,77.39884,-1.0864507,trade,12
858,27.559505,62.700684,participation,3
859,36.55869,-72.84338,gallery,16
860,39.06673,-65.3166,selection,16
861,64.487114,-28.556192,basis,19
862,50.551624,-57.801483,limited,16
863,40.799587,2.6939785,mission,19
864,50.862167,39.6795,collaborate,3
865,12.656683,38.391594,blend,19
866,34.17638,15.391473,say,19
867,46.77431,-39.619503,powerful,16
868,25.694878,-81.56415,brief,16
869,51.31428,6.499633,aid,19
870,28.6089,62.48348,assignment,3
871,41.16921,61.4815,commit,8
872,36.37948,42.55538,recently,19
873,61.431797,50.419033,archivist,3
874,93.85897,6.9591274,man,12
875,56.89638,-5.5979667,yet,19
876,59.180332,50.962685,practitioner,3
877,23.314842,-75.03781,miss,16
878,37.47542,-38.58761,clearly,19
879,46.950783,-6.7419796,pop,19
880,83.713646,-7.545872,identity,12
881,11.325052,91.86903,protect,2
882,62.895565,48.029785,victorian,3
883,22.886292,17.3115,maker,19
884,23.483025,-49.010998,commentary,16
885,56.2941,30.532011,ethical,19
886,49.856647,-21.578081,meaning,19
887,82.13117,18.816433,population,12
888,34.878246,-72.6728,label,16
889,72.32198,-13.909443,invaluable,3
890,58.52033,-20.429619,prototype,3
891,40.013924,27.201546,claim,19
892,33.83142,50.880142,lab,3
893,74.964645,11.908545,illuminate,12
894,94.127525,7.0196266,british,12
895,34.55868,6.9134636,reflection,19
896,61.7897,-17.829464,evidence,19
897,48.572727,-21.822853,italian,19
898,37.67961,-12.278733,frame,19
899,17.592031,65.53163,news,19
900,26.807571,5.90761,temporal,19
901,73.588615,26.885283,historically,19
902,83.86866,24.737762,native,12
903,47.442657,-52.22412,interpret,16
904,16.87542,34.471252,definition,19
905,80.149376,17.601992,civil,12
906,73.22249,20.856264,action,19
907,59.90755,-10.747805,divide,19
908,67.72892,-18.356874,implementation,19
909,71.396805,2.3728733,too,19
910,75.73422,12.578233,significance,12
911,55.47083,-59.550373,publicly,16
912,27.324305,68.17998,board,3
913,51.73883,50.761368,foster,3
914,40.219585,7.962487,child,19
915,48.473125,-48.82357,comprehensive,16
916,26.543179,-74.47981,mention,16
917,54.48379,23.295311,active,19
918,52.048244,2.0775437,numerous,19
919,14.619369,57.889835,like,19
920,50.90205,33.733624,generally,3
921,51.03421,45.77484,technique,3
922,32.839138,-17.688078,stand,19
923,63.560097,29.536596,discourse,19
924,78.279,6.1665454,festival,19
925,78.06258,21.684076,politic,12
926,61.61257,-17.580479,prove,19
927,38.111725,-11.763839,previously,19
928,45.906136,-4.265106,effect,19
929,82.21404,26.101196,economic,12
930,34.22567,-28.656078,law,19
931,29.640423,64.95268,forward,3
932,-14.62279,-0.340801,urlhttps,1
933,43.339134,-58.268627,regard,16
934,70.15991,36.804707,theater,19
935,23.33174,-61.426056,speech,16
936,46.348675,-12.462872,little,19
937,77.511955,-1.5144933,slave,19
938,81.56296,-6.802489,insurance,12
939,39.892136,2.7268333,later,19
940,52.387733,-74.98785,engine,16
941,61.13627,-0.62148213,formal,19
942,71.78681,-12.74981,problem,3
943,27.080425,-36.737988,recognition,16
944,54.650215,8.50967,varied,19
945,46.079243,-69.46137,scan,16
946,31.9999,34.268757,minimal,19
947,82.78029,-7.2264047,affect,12
948,23.450193,52.472805,seminar,19
949,37.89726,37.27503,rhetoric,19
950,51.25864,-17.676247,vital,19
951,58.45239,12.383412,uncover,19
952,71.1738,-20.150488,employ,3
953,27.270493,-74.541275,ghetto,16
954,42.85071,-32.917427,choice,19
955,42.9366,-19.08952,device,19
956,16.623081,68.63884,raise,3
957,51.99432,30.245476,leader,19
958,29.202736,-75.529335,correspondence,16
959,78.52657,22.701674,old,12
960,49.601692,-70.31241,static,16
961,25.739048,-74.474075,linear,16
962,45.53621,-13.696032,highly,19
963,90.590645,23.294483,latin,12
964,34.361397,5.9544992,feel,19
965,23.781815,-74.81231,authority,16
966,80.27407,17.656584,mexican,12
967,51.97742,22.226242,making,19
968,36.326324,-70.167244,entire,16
969,26.27612,44.940228,comprise,19
970,35.77201,-16.16276,struggle,19
971,51.81104,29.391197,zapotec,3
972,40.55928,-48.93063,advantage,16
973,81.788284,-6.6514764,song,12
974,25.213305,-73.845695,screen,16
975,23.46942,-61.752316,transcript,16
976,48.443302,-4.461337,structural,19
977,72.89957,-12.846518,foundation,3
978,46.2866,-11.751181,acknowledge,19
979,50.784454,-70.265495,tab,16
980,37.859715,14.154836,singe,19
981,49.734547,21.1844,foreground,19
982,69.447464,36.362293,sensory,19
983,86.31182,1.7100428,there,12
984,17.632923,-60.50178,sample,16
985,69.67276,-19.541191,multimodal,3
986,53.746784,-11.205851,curriculum,19
987,55.59638,-8.357508,array,19
988,24.53216,74.28819,semester,8
989,48.3103,42.70347,justice,3
990,46.148438,42.756813,evolve,3
991,41.54715,-48.47855,interpretive,16
992,50.387054,-34.017685,street,16
993,68.737656,16.900051,artistic,19
994,45.17662,-69.944756,inventory,16
995,50.782543,-67.73053,interact,16
996,36.043655,-80.9755,facsimile,5
997,60.575375,16.876648,linguistic,19
998,17.257528,34.381474,register,3
999,59.563995,16.87978,situate,19
1000,51.042667,-35.445053,interaction,19
1001,66.04767,-23.179842,editing,19
1002,51.538837,47.141937,communication,3
1003,59.69406,1.1975573,force,19
1004,32.21854,49.705044,growth,3
1005,69.48499,37.371334,queer,12
1006,43.230446,-50.365726,protocol,16
1007,71.70948,-19.2052,storytelling,3
1008,48.124477,-71.81099,semantic,16
1009,43.628925,-44.296787,argument,16
1010,38.707832,-5.7719145,progress,19
1011,61.15901,48.655605,theatre,3
1012,33.08667,-18.170927,association,19
1013,65.49434,18.748676,generation,19
1014,31.641424,48.37879,one,3
1015,44.803032,-8.510212,seem,19
1016,19.161924,46.626377,success,19
1017,26.826723,78.3579,overviews,8
1018,60.616444,48.339603,advance,3
1019,22.622217,88.480515,join,8
1020,35.62254,-45.51624,visually,16
1021,48.544754,9.434428,college,19
1022,35.838226,13.4447975,lose,19
1023,23.48748,-72.06302,sort,16
1024,34.770683,-24.719341,simply,19
1025,49.518944,21.855516,consideration,19
1026,42.075466,-43.788284,translate,16
1027,49.502632,8.24188,award,19
1028,60.02661,47.70937,essential,3
1029,51.749706,2.6312046,purpose,19
1030,28.398865,0.5097961,complexity,19
1031,39.00209,-11.449637,almost,19
1032,54.776142,-29.432133,length,19
1033,61.386257,52.508385,professor,3
1034,40.02908,2.5342813,carry,19
1035,43.575893,-32.661377,audiovisual,19
1036,72.61837,-21.646791,solution,3
1037,22.769045,51.81759,demand,19
1038,72.76498,-11.055892,mind,3
1039,61.917988,-11.300858,fill,19
1040,59.427067,-20.512218,impressive,19
1041,76.652054,-20.287066,bert,3
1042,24.828035,47.43939,dedicate,19
1043,29.4164,-22.938494,try,19
1044,21.719362,42.080635,sustainability,19
1045,41.348576,-65.07585,comment,16
1046,48.380924,43.37897,embrace,3
1047,29.739222,53.25083,assessment,3
1048,39.885216,-11.681332,composition,19
1049,28.125166,-21.864767,style,19
1050,67.99264,16.95834,age,19
1051,35.62828,-16.330038,least,19
1052,33.639004,-61.05011,introductory,16
1053,21.971632,41.485405,positive,19
1054,57.07116,12.992765,electronic,19
1055,40.118534,23.897654,campus,19
1056,39.266384,1.8461627,discover,19
1057,-11.371793,-39.467316,rede,1
1058,73.800804,-17.00549,computing,3
1059,44.144485,-1.5851929,certain,19
1060,-6.172878,-84.31379,sin,14
1061,54.86988,-29.565176,minute,19
1062,86.71836,4.2774653,hymn,12
1063,48.57683,44.25606,recovery,3
1064,51.181137,31.500574,religion,19
1065,42.478733,-1.6809205,express,19
1066,54.84564,-59.897602,discovery,16
1067,59.021347,13.955281,argue,19
1068,54.688404,-8.017009,strong,19
1069,38.5773,-6.246135,iteration,19
1070,37.16378,-23.19735,excerpt,19
1071,32.809967,13.883666,braid,19
1072,43.245487,7.4248676,reality,19
1073,36.395073,42.558735,importantly,19
1074,43.26829,-66.377304,front,16
1075,26.633184,44.694374,suggestion,19
1076,59.047245,16.828354,indeed,19
1077,43.440002,-50.701317,explanation,16
1078,30.024817,46.88494,fall,19
1079,35.704746,-27.63337,hundred,19
1080,30.216194,28.26603,housing,19
1081,37.33628,-43.560963,copy,16
1082,16.11679,51.8536,former,19
1083,64.199646,0.802288,narrator,19
1084,44.41118,-5.710732,once,19
1085,19.922,-2.3109767,https,1
1086,32.129623,10.289554,operate,19
1087,50.948395,-34.565426,thousand,16
1088,-4.7862473,-84.94812,sobre,14
1089,12.200562,55.08188,summer,19
1090,43.170025,-32.700603,alternative,19
1091,43.005867,7.3806357,resistance,19
1092,42.943016,17.37852,away,19
1093,76.94566,15.613045,disability,12
1094,78.17699,14.558529,craftspeople,12
1095,37.95875,-65.14866,about,16
1096,77.041115,4.293057,perform,19
1097,56.732243,-6.09357,installation,19
1098,50.083652,-33.569458,correspond,16
1099,66.8878,-24.237906,principle,19
1100,45.853344,-52.819202,basic,16
1101,46.576683,-64.23628,store,16
1102,32.484108,14.053021,love,19
1103,32.380276,35.017246,documentary,19
1104,39.094936,-74.45871,extract,16
1105,60.067333,13.870008,dimension,19
1106,15.222064,64.31504,week,19
1107,40.77397,-18.017807,pre,19
1108,24.57416,-73.617386,biographical,16
1109,19.068317,55.821236,debate,19
1110,40.70317,33.023304,initially,19
1111,15.210546,43.791275,draft,19
1112,71.69868,-18.79294,immersive,3
1113,39.664543,27.407623,ground,19
1114,49.028263,-70.19994,bibliographic,16
1115,34.116226,36.624275,attempt,19
1116,61.87618,32.16195,tend,19
1117,71.43627,2.3587341,musician,19
1118,51.587433,-70.0165,friendly,16
1119,78.20837,23.882816,gossip,12
1120,71.03398,18.61918,marginalize,19
1121,67.27135,-25.009476,collaboratively,19
1122,44.47046,-1.5264485,nuclear,19
1123,69.613556,11.114329,matter,12
1124,52.69128,-13.3271475,guidance,19
1125,49.294537,-23.355993,usually,19
1126,49.83848,-71.48915,export,16
1127,50.534344,46.40019,heart,3
1128,36.42118,-24.121681,occur,19
1129,70.420654,-35.93283,publishing,16
1130,53.040802,12.867723,cartography,19
1131,28.72816,-30.890121,sometimes,19
1132,81.54502,-1.6833478,european,12
1133,30.704588,-33.37892,emphasis,16
1134,54.779537,-58.855247,curation,16
1135,22.474915,57.604404,frequently,19
1136,78.59294,5.403676,japanese,12
1137,55.35216,7.049071,construct,19
1138,52.562595,47.59737,broadly,3
1139,72.85134,-10.580247,modeling,3
1140,45.55615,52.777523,closely,3
1141,48.103508,9.085924,credit,19
1142,33.301235,-18.525703,likely,19
1143,40.87117,-17.86967,ever,19
1144,30.040436,-75.95777,census,16
1145,-4.762351,-84.95822,esta,14
1146,47.7793,45.10981,sustain,3
1147,26.471144,5.832827,reproduce,19
1148,52.59226,13.534909,condition,19
1149,23.496351,53.55731,taste,19
1150,33.453648,-61.33823,homepage,16
1151,21.459686,67.97829,feedback,3
1152,38.590122,2.091261,french,19
1153,21.748137,61.923534,shed,3
1154,56.20284,24.780489,evident,19
1155,40.017612,-75.82583,encode,16
1156,25.392176,-73.06249,render,16
1157,35.509422,-52.943306,customize,16
1158,28.915054,-8.997957,similarly,19
1159,29.440588,23.259306,cost,19
1160,44.101974,-56.054497,processing,16
1161,47.18576,-52.219852,trend,16
1162,30.220606,61.637524,methodological,3
1163,20.185444,-65.741554,top,16
1164,49.549534,22.631527,broaden,19
1165,40.39592,15.894446,official,19
1166,63.94076,37.175877,transnational,3
1167,40.59429,23.0467,strategy,19
1168,16.149157,51.826805,talk,19
1169,29.967434,65.25382,pilot,3
1170,47.763386,45.95009,pose,3
1171,69.58089,36.560413,food,3
1172,47.454395,-4.922771,listening,19
1173,48.278847,28.038675,articulate,19
1174,45.71731,-1.9123884,presence,19
1175,66.274445,18.754124,regional,19
1176,39.20983,26.988497,modality,19
1177,26.994987,-24.892885,occupation,19
1178,-4.571634,-85.04985,estudio,14
1179,50.014603,47.909107,evaluate,3
1180,28.276884,-28.533016,fragment,19
1181,40.62276,-44.79434,classification,16
1182,36.437405,-27.806145,forthcoming,19
1183,34.24668,-25.196878,enter,19
1184,68.21607,16.873175,silence,19
1185,94.45605,8.159762,atlantic,12
1186,28.362164,68.29406,thank,8
1187,41.67179,-25.818893,originally,19
1188,54.03751,-2.4036636,cookbook,19
1189,86.782265,4.6069565,daily,12
1190,40.413486,26.175522,boundary,19
1191,42.319466,-57.762283,phone,16
1192,33.07681,-6.48976,quite,19
1193,44.83092,2.7363188,evolution,19
1194,33.040707,30.400951,dialogue,19
1195,33.1407,21.278818,territory,19
1196,71.25507,4.034772,war,19
1197,61.42592,-11.120541,kit,19
1198,13.950679,53.065628,meeting,19
1199,46.877213,-4.840148,amplify,19
1200,15.266731,-56.66495,hide,1
1201,41.60588,-48.63666,catalog,16
1202,60.247498,-13.4773245,architecture,19
1203,22.066183,-19.53328,conceptual,19
1204,41.31243,32.68645,lie,19
1205,-10.13941,0.9777119,com,1
1206,23.908892,82.337814,propose,8
1207,50.93919,-34.840336,massacre,16
1208,53.44776,-11.822524,attract,19
1209,53.676933,38.03755,healthcare,3
1210,49.51185,-70.152824,api,16
1211,24.505093,48.676666,align,19
1212,38.37344,-8.230365,finding,19
1213,15.045967,10.707436,emblem,19
1214,25.627918,-77.54553,illustration,16
1215,78.31322,23.263165,celebrate,12
1216,70.769516,38.937286,diaspora,12
1217,53.729168,8.284656,setting,19
1218,78.295334,5.988408,folk,12
1219,32.04106,28.987972,achieve,19
1220,48.04301,-60.262875,ease,16
1221,40.51422,22.91474,worker,19
1222,55.07818,-8.333007,difficulty,19
1223,45.443176,28.966078,outside,19
1224,54.46769,8.300024,enrich,19
1225,33.56057,13.430898,big,19
1226,12.279817,54.93954,pay,19
1227,16.488483,-66.37417,size,16
1228,21.886366,41.785206,natural,19
1229,24.079805,51.331604,disciplinary,19
1230,60.788654,-11.138629,adapt,19
1231,49.578583,23.416306,endeavor,19
1232,78.48356,22.313547,market,12
1233,37.281467,-0.6862871,agency,19
1234,27.00574,-7.8879313,elsewhere,19
1235,41.96609,-24.921906,derive,19
1236,13.977496,44.422016,planning,19
1237,44.887203,-8.458532,town,19
1238,21.560394,-71.22422,dot,16
1239,40.902103,-75.888954,descriptive,16
1240,42.87777,27.018028,awareness,19
1241,36.135166,-39.91843,input,16
1242,23.44899,30.675537,determine,19
1243,35.719017,-10.674261,have,19
1244,47.939713,-62.059113,template,16
1245,15.059671,44.023766,envision,19
1246,53.33625,38.181263,alike,3
1247,54.66868,-9.159207,avenue,19
1248,53.66212,-11.444102,dozen,19
1249,44.50114,-5.6551094,demographic,19
1250,30.588724,52.015366,curator,19
1251,49.39598,20.983295,organizer,19
1252,8.893079,47.320324,compose,19
1253,81.432655,9.758983,discrimination,19
1254,17.722683,64.68751,believe,19
1255,32.87281,-85.2196,bar,16
1256,13.995421,8.1539545,swamp,19
1257,36.48107,-8.93963,vary,19
1258,24.615438,47.68278,assemble,19
1259,43.226402,-2.0549104,industrial,19
1260,20.980726,46.602535,ultimately,19
1261,63.938847,-24.71104,spreadsheet,19
1262,5.3361926,25.277752,recover,19
1263,34.115154,15.394416,braiding,19
1264,37.6065,0.23020537,expose,19
1265,25.578312,-78.07476,layout,16
1266,56.96267,24.914167,all,19
1267,58.801243,18.09226,picture,19
1268,36.17003,10.816463,craft,19
1269,62.023773,-6.8778133,quantitative,19
1270,31.616913,-7.0621614,mode,19
1271,23.360218,-29.695799,low,19
1272,41.516136,32.59511,limitation,19
1273,41.714325,-40.758366,consult,16
1274,50.008976,61.391296,critically,3
1275,32.747818,-27.63074,album,19
1276,48.21197,-59.920704,box,16
1277,31.858433,49.50708,assistance,3
1278,34.646336,-27.489376,approximately,19
1279,86.71233,3.9573827,mohican,12
1280,28.717043,68.47897,solicit,8
1281,19.412632,19.536098,practical,19
1282,23.055952,30.541376,reason,19
1283,37.03703,-22.847023,entirely,19
1284,31.947615,32.13997,win,19
1285,51.722683,47.194473,bridge,3
1286,64.339485,18.789356,descendant,19
1287,41.05406,-33.015915,absence,19
1288,31.994799,1.0864135,maintenance,19
1289,42.215317,16.854053,nearly,19
1290,81.852776,-8.129259,everyday,19
1291,-9.620685,-37.05499,proyecto,14
1292,55.557983,24.831123,coverage,19
1293,46.96579,-52.237392,pathway,16
1294,22.052532,45.57619,wave,19
1295,49.295856,-22.72037,speaker,19
1296,42.05997,7.4860797,surround,19
1297,27.482094,13.171117,die,19
1298,45.44945,31.14448,ethnographic,3
1299,28.39582,-23.38374,radio,19
1300,33.606243,36.10098,borderland,19
1301,52.792477,22.36386,construction,19
1302,80.8199,22.218344,canadian,12
1303,49.298256,-22.526499,tie,19
1304,59.862507,-16.959017,guideline,19
1305,26.750978,24.658361,refer,19
1306,28.748756,-31.333628,player,1
1307,41.55745,-18.22859,depend,19
1308,28.559519,68.25464,grateful,8
1309,36.331863,-39.507145,moreover,19
1310,28.851906,25.846935,poet,19
1311,33.027985,37.53498,typically,19
1312,41.147633,7.500952,scene,19
1313,39.182278,-35.596783,coordinate,19
1314,28.88996,-32.424553,dashboard,19
1315,23.401117,-49.06856,menu,19
1316,31.47018,-44.44409,transfer,19
1317,51.03577,-57.977745,toolkit,16
1318,15.19085,64.83172,syllabus,19
1319,48.234825,-47.97125,combination,19
1320,48.86914,28.295204,appeal,19
1321,25.388107,-43.71132,prepare,19
1322,36.702145,-8.985799,appropriate,19
1323,37.924747,37.275066,lens,19
1324,77.70691,14.815973,meme,12
1325,13.105095,5.6824255,actual,1
1326,45.889484,-13.025462,simultaneously,19
1327,27.705812,-4.2769184,australian,19
1328,18.262474,6.6734104,hair,19
1329,40.12063,33.333054,advanced,19
1330,37.33634,-43.767513,license,16
1331,30.009613,52.74253,pursue,3
1332,17.575766,65.27422,task,19
1333,8.144889,-61.125404,testing,16
1334,42.11533,-43.955692,supplement,16
1335,26.21951,-35.764782,summary,19
1336,34.4647,29.70795,hub,19
1337,36.732822,-38.72761,distribute,19
1338,49.68047,-23.590475,prompt,19
1339,83.59386,9.370487,indian,12
1340,56.356007,-6.8159723,significantly,19
1341,28.25896,-33.202026,enough,16
1342,21.01097,39.594913,chapter,19
1343,-10.040505,0.8517741,org,1
1344,20.610075,67.95757,enjoy,8
1345,28.600014,-23.221321,folder,19
1346,63.864456,-22.791645,external,19
1347,42.629166,-18.756536,constitute,19
1348,41.068333,7.5866227,performer,19
1349,51.652107,2.7770946,equally,19
1350,33.458668,-43.923897,browser,19
1351,63.552776,1.426612,transition,19
1352,48.95981,45.655483,academy,3
1353,65.30727,18.781607,young,19
1354,-7.683869,-83.70645,materiale,14
1355,23.386183,82.38858,pleased,8
1356,43.495174,-56.99929,relational,16
1357,58.034367,16.03865,relevance,19
1358,33.52929,29.957369,collectively,19
1359,65.555565,4.36647,tenant,19
1360,22.724699,-1.5686218,desire,19
1361,-6.88702,3.8974607,www,1
1362,39.993397,-11.713814,deal,19
1363,45.68283,-1.3838599,estate,19
1364,74.43303,-16.84233,archiving,3
1365,53.981323,-5.321632,complicated,19
1366,38.35354,2.6374474,haitian,19
1367,-0.8665065,42.365696,principal,19
1368,59.47788,-20.670013,actively,19
1369,50.83093,-23.612465,survivor,19
1370,22.700006,-3.0002158,scientist,19
1371,31.159924,51.857132,manager,3
1372,4.712806,58.8922,send,19
1373,43.548817,-50.92705,refine,16
1374,42.685986,-57.515625,graph,16
1375,14.41207,6.6743693,gay,1
1376,31.637642,-48.949444,ready,16
1377,46.674202,-64.13281,raw,16
1378,37.31727,-36.309563,compile,19
1379,22.456442,57.614735,soldier,19
1380,58.267944,13.406284,remarkable,19
1381,21.758345,46.32526,notable,19
1382,10.9373455,36.120365,promotion,19
1383,72.621,-12.85792,target,3
1384,51.587936,31.090889,honor,19
1385,3.3017986,40.761887,conflict,19
1386,33.928314,11.980156,voiceless,19
1387,32.053787,-48.757446,tutorial,16
1388,14.6525345,4.914464,difference,1
1389,34.738205,-51.65516,decide,16
1390,15.1866455,64.85749,revise,19
1391,32.947075,-48.135387,digitally,16
1392,34.115982,-0.42441335,room,19
1393,30.186972,-15.19686,nonetheless,19
1394,38.295097,0.98061913,renewal,19
1395,29.199232,27.991629,stop,19
1396,-11.014068,-39.023224,como,14
1397,49.392727,22.860205,independent,19
1398,50.02522,28.947405,outreach,19
1399,22.417147,40.354507,happen,19
1400,31.264431,18.877573,cartographic,19
1401,45.544327,-14.247402,division,19
1402,1.2373257,55.174526,barrier,19
1403,36.70711,-9.4476,engaging,19
1404,62.33636,-10.818854,affordance,19
1405,86.19376,4.9324203,immigrant,12
1406,32.152325,-27.55034,incident,19
1407,86.173416,21.331478,ethnic,12
1408,82.52655,8.047027,government,19
1409,37.869343,-8.306399,breadth,19
1410,25.166803,31.878462,advisory,19
1411,19.257269,-66.730286,button,16
1412,17.97157,-60.93349,legislator,16
1413,32.608803,22.805973,responsible,19
1414,57.50487,24.474564,implication,19
1415,36.12128,-10.198752,carefully,19
1416,21.078281,16.393715,notion,19
1417,20.870852,82.40701,proposal,8
1418,24.88826,-35.37746,compare,16
1419,32.577732,-6.6816635,quilt,19
1420,40.579315,-75.85969,resolution,16
1421,27.037565,-36.59781,segment,16
1422,13.144086,44.649124,check,19
1423,25.270206,-73.22051,comparison,16
1424,32.83205,35.708214,venue,19
1425,34.64402,36.67078,overlap,19
1426,15.995141,34.72772,iconography,19
1427,21.039501,46.844746,careful,19
1428,19.506952,8.653433,uva,19
1429,33.629444,-59.69302,straightforward,16
1430,71.92544,36.24373,postcolonial,19
1431,20.903034,82.00663,deliver,8
1432,35.37151,28.815277,mainstream,19
1433,51.67944,6.4273763,effectively,19
1434,25.270813,6.403981,currency,19
1435,82.25073,-8.030652,exclude,19
1436,32.747486,-6.6120086,inaccessible,19
1437,22.158405,57.39678,wellness,19
1438,29.496817,2.3861423,hate,19
1439,25.628483,5.472641,stake,19
1440,63.524742,-24.272097,pull,19
1441,63.53797,-24.095505,crowdsource,19
1442,51.085487,39.5417,empower,3
1443,70.966125,18.557928,circulate,12
1444,38.323425,-7.0755587,previous,19
1445,34.056164,-85.534355,filter,16
1446,34.861183,0.22340803,deeply,19
1447,55.636013,-56.317238,freely,16
1448,41.333904,-64.625656,readable,16
1449,37.30234,-44.56752,usability,16
1450,-9.763644,-37.28962,mapa,14
1451,43.02044,-40.101288,geo,19
1452,31.492365,-44.395374,improvement,19
1453,-7.325252,-83.760475,migrante,14
1454,40.716526,-32.8801,save,19
1455,20.724846,47.248302,monograph,19
1456,53.478905,-1.524917,ontology,19
1457,32.715374,37.49782,inclusive,19
1458,20.642239,28.648838,specialized,19
1459,52.156322,13.618254,origin,19
1460,21.083687,81.41212,excited,8
1461,47.561733,27.975958,domain,3
1462,18.374775,-14.563238,assign,1
1463,18.819735,25.315186,aemp,19
1464,8.5495,47.046146,motivation,19
1465,63.889137,3.134909,profile,19
1466,23.039644,17.363508,advocate,19
1467,15.726424,-66.82448,advertisement,16
1468,33.470375,-27.708746,portion,19
1469,44.13472,-39.580284,underlie,16
1470,45.227184,30.533686,specificity,19
1471,41.51561,-1.2754676,western,19
1472,46.334003,-11.090121,formerly,19
1473,52.93776,22.325731,channel,19
1474,33.449055,26.974422,adopt,19
1475,33.323887,-43.854614,server,19
1476,24.844797,11.261417,investment,19
1477,24.406456,31.123035,augment,19
1478,74.00637,-16.93381,sharing,3
1479,0.52034706,55.17959,analytic,19
1480,31.975628,-62.813385,intuitive,16
1481,19.500849,56.263836,push,19
1482,59.11569,23.99595,lesser,19
1483,16.938644,27.348492,the,1
1484,28.887209,25.905464,pass,19
1485,43.268642,-2.7355735,feminicide,19
1486,29.15407,-26.125948,arrangement,19
1487,24.868559,-5.736246,quickly,1
1488,75.71788,-0.8474422,collector,12
1489,30.212,-14.452852,counter,19
1490,53.856823,-5.2509713,promising,19
1491,34.201008,-47.192364,clean,16
1492,41.962467,16.672857,reconstruct,19
1493,30.036785,-9.087092,tour,19
1494,35.190563,-45.62873,strength,16
1495,20.18187,-34.292614,mining,1
1496,30.206572,-17.014387,outline,19
1497,73.85519,26.527273,diasporic,12
1498,20.422762,12.93652,existence,19
1499,-10.603727,-38.38539,frontera,14
1500,9.489507,46.30209,tweet,19
1501,40.66288,15.98487,annual,19
1502,-8.179383,-82.80273,humanidade,14
1503,43.628197,-39.440384,load,19
1504,24.207037,25.3845,realize,19
1505,20.037374,-15.071344,consent,1
1506,34.21365,12.779185,spread,19
1507,73.93356,21.145702,east,12
1508,16.472004,-58.052135,extant,19
1509,36.61972,-23.792177,variant,19
1510,33.796844,4.2674,contrast,19
1511,79.48855,22.08149,moravian,12
1512,27.463974,13.171009,banner,19
1513,13.684958,7.3268476,rule,1
1514,67.67607,-18.256037,intention,19
1515,21.80672,-19.678082,internal,19
1516,28.25621,-25.20095,clip,19
1517,34.725388,29.91913,prioritize,19
1518,10.564573,3.6721272,revolt,1
1519,27.416193,-4.4635606,plot,19
1520,44.83517,-39.89316,commercial,16
1521,0.9911953,54.80295,regular,19
1522,14.9519825,-0.6729746,at,1
1523,71.3089,3.7990386,islamic,12
1524,1.858288,35.13687,conclusion,19
1525,42.803577,-1.8180816,murder,19
1526,18.320763,25.660013,dissemination,19
1527,64.203476,3.3577123,deportation,19
1528,1.7769737,55.42948,average,19
1529,29.982185,23.977968,innovation,19
1530,75.55902,20.641655,north,12
1531,61.35039,0.47646773,distinct,19
1532,31.003168,-15.003281,consistent,19
1533,25.921165,24.583164,status,19
1534,30.080454,1.2303804,route,19
1535,12.815028,14.867127,survive,19
1536,28.957754,-32.489285,identifier,19
1537,24.259466,-8.367824,gain,19
1538,34.07089,30.127707,successful,19
1539,19.84269,24.789177,enthusiast,19
1540,81.58027,9.670161,actor,19
1541,17.895716,-36.49959,proof,1
1542,-12.55169,17.640877,franã,1
1543,40.480553,25.946953,inequality,19
1544,20.090618,-15.087049,distance,1
